date,amount,channelUID,txCurrency,accountType,txType,customerId
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,28
3/23/2017,5,ANDROID,SEK,524,DEPOSIT,42
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,44
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,39
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,10
3/23/2017,567,IPHONE,EUR,1913,DEPOSIT,39
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,32
3/23/2017,75,,SEK,1684,WITHDRAWAL,48
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,50
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,40
3/23/2017,35,,SEK,1684,DEPOSIT,40
3/23/2017,0,DESKTOP,SEK,28,DEPOSIT,15
3/23/2017,5,DESKTOP,SEK,28,WITHDRAWAL,48
3/23/2017,0,DESKTOP,SEK,28,DEPOSIT,37
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,42
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,16
3/23/2017,5,DESKTOP,SEK,28,WITHDRAWAL,22
3/23/2017,10,DESKTOP,SEK,28,DEPOSIT,10
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,40
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,32
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,34
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,11
3/23/2017,75,,SEK,1684,WITHDRAWAL,31
3/23/2017,65,,SEK,1684,DEPOSIT,6
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,23
3/23/2017,10,ANDROID,SEK,524,DEPOSIT,23
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,45
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,23
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,26
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,30
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,22
3/23/2017,0,DESKTOP,SEK,28,DEPOSIT,29
3/23/2017,5,DESKTOP,SEK,28,WITHDRAWAL,44
3/23/2017,0,DESKTOP,SEK,28,DEPOSIT,17
3/23/2017,75,,SEK,1684,WITHDRAWAL,49
3/23/2017,125,,SEK,1684,DEPOSIT,26
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,28
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,33
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,33
3/23/2017,2,IPHONE,EUR,1913,DEPOSIT,18
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,21
3/23/2017,5,DESKTOP,SEK,28,WITHDRAWAL,1
3/23/2017,10,DESKTOP,SEK,28,DEPOSIT,8
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,47
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,7
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,12
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,44
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,10
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,46
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,48
3/23/2017,24,IPHONE,EUR,1913,DEPOSIT,41
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,38
3/23/2017,75,,SEK,1684,WITHDRAWAL,33
3/23/2017,75,,SEK,1684,DEPOSIT,42
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,43
3/23/2017,25,ANDROID,SEK,524,DEPOSIT,2
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,4
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,31
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,30
3/23/2017,0,DESKTOP,SEK,28,DEPOSIT,19
3/23/2017,75,,SEK,1684,WITHDRAWAL,44
3/23/2017,5,DESKTOP,SEK,28,WITHDRAWAL,34
3/23/2017,0,DESKTOP,SEK,28,DEPOSIT,19
3/23/2017,475,,SEK,1684,DEPOSIT,16
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,25
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,5
3/23/2017,5,DESKTOP,SEK,28,WITHDRAWAL,13
3/23/2017,1,DESKTOP,SEK,28,DEPOSIT,10
3/23/2017,75,,SEK,1684,WITHDRAWAL,28
3/23/2017,35,,SEK,1684,DEPOSIT,36
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,17
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,47
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,11
3/23/2017,3,IPHONE,EUR,1913,DEPOSIT,17
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,47
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,45
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,40
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,40
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,15
3/23/2017,0,DESKTOP,SEK,28,DEPOSIT,10
3/23/2017,5,DESKTOP,SEK,28,WITHDRAWAL,32
3/23/2017,0,DESKTOP,SEK,28,DEPOSIT,19
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,35
3/23/2017,25,ANDROID,SEK,524,DEPOSIT,28
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,12
3/23/2017,75,,SEK,1684,WITHDRAWAL,5
3/23/2017,60,,SEK,1684,DEPOSIT,7
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,11
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,2
3/23/2017,75,,SEK,1684,WITHDRAWAL,1
3/23/2017,75,,SEK,1684,DEPOSIT,48
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,42
3/23/2017,16,IPHONE,EUR,1913,DEPOSIT,12
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,2
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,20
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,11
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,28
3/23/2017,16,IPHONE,EUR,1913,DEPOSIT,34
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,8
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,32
3/23/2017,8,IPHONE,EUR,1913,DEPOSIT,12
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,5
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,4
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,19
3/23/2017,75,,SEK,1684,WITHDRAWAL,14
3/23/2017,15,,SEK,1684,DEPOSIT,25
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,29
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,32
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,4
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,28
3/23/2017,75,,SEK,1684,WITHDRAWAL,27
4/5/2017,3,DESKTOP,EUR,1879,WITHDRAWAL,24
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,21
3/23/2017,38,IPHONE,EUR,1913,DEPOSIT,35
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,20
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,35
3/23/2017,16,IPHONE,EUR,1913,DEPOSIT,38
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,48
3/23/2017,6,ANDROID,SEK,524,WITHDRAWAL,41
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,10
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,18
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,26
3/23/2017,75,,SEK,1684,WITHDRAWAL,6
3/23/2017,9,,SEK,1684,DEPOSIT,3
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,16
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,30
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,48
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,19
3/23/2017,75,,SEK,1684,WITHDRAWAL,33
3/23/2017,75,,SEK,1684,DEPOSIT,16
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,30
3/23/2017,6,IPHONE,EUR,1913,DEPOSIT,3
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,15
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,14
3/23/2017,2,IPHONE,EUR,1913,DEPOSIT,50
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,15
3/23/2017,75,,SEK,1684,WITHDRAWAL,4
3/23/2017,15,,SEK,1684,DEPOSIT,29
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,22
3/23/2017,8,IPHONE,EUR,1913,DEPOSIT,6
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,18
3/23/2017,75,,SEK,1684,WITHDRAWAL,46
3/23/2017,75,,SEK,1684,DEPOSIT,3
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,39
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,38
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,35
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,34
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,19
3/23/2017,16,IPHONE,EUR,1913,DEPOSIT,4
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,22
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,1
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,50
3/23/2017,75,,SEK,1684,WITHDRAWAL,14
3/23/2017,35,,SEK,1684,DEPOSIT,29
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,27
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,39
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,37
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,17
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,34
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,36
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,8
3/23/2017,16,IPHONE,EUR,1913,DEPOSIT,2
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,18
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,44
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,42
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,35
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,11
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,34
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,41
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,6
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,32
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,38
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,14
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,48
3/23/2017,24,IPHONE,EUR,1913,DEPOSIT,36
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,17
3/23/2017,75,,SEK,1684,WITHDRAWAL,41
3/23/2017,215,,SEK,1684,DEPOSIT,13
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,48
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,27
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,50
3/23/2017,16,IPHONE,EUR,1913,DEPOSIT,42
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,38
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,37
3/23/2017,8,IPHONE,EUR,1913,DEPOSIT,37
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,11
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,2
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,44
3/23/2017,75,,SEK,1684,WITHDRAWAL,6
3/23/2017,10,,SEK,1684,DEPOSIT,33
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,18
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,22
3/23/2017,75,,SEK,1684,WITHDRAWAL,10
3/23/2017,25,,SEK,1684,DEPOSIT,42
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,10
3/23/2017,16,IPHONE,EUR,1913,DEPOSIT,11
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,49
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,22
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,14
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,9
3/23/2017,3,IPHONE,EUR,1913,DEPOSIT,39
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,25
3/23/2017,75,,SEK,1684,WITHDRAWAL,18
3/23/2017,375,,SEK,1684,DEPOSIT,9
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,22
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,40
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,9
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,11
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,3
3/23/2017,8,IPHONE,EUR,1913,DEPOSIT,18
4/5/2017,6,DESKTOP,EUR,1879,WITHDRAWAL,24
3/23/2017,75,,SEK,1684,WITHDRAWAL,48
3/23/2017,50,,SEK,1684,DEPOSIT,50
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,15
3/23/2017,8,IPHONE,EUR,1913,DEPOSIT,17
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,43
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,4
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,50
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,49
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,5
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,3
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,39
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,34
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,37
3/23/2017,2,IPHONE,EUR,1913,WITHDRAWAL,6
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,16
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,33
3/23/2017,8,ANDROID,SEK,524,DEPOSIT,34
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,34
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,33
3/23/2017,8,IPHONE,EUR,1913,DEPOSIT,7
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,48
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,46
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,3
3/23/2017,75,,SEK,1684,WITHDRAWAL,39
3/23/2017,25,,SEK,1684,DEPOSIT,23
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,45
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,3
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,44
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,7
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,21
3/23/2017,12,IPHONE,EUR,1913,DEPOSIT,7
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,33
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,18
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,50
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,28
3/23/2017,8,IPHONE,EUR,1913,DEPOSIT,44
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,4
3/23/2017,75,,SEK,1684,WITHDRAWAL,29
3/23/2017,10,,SEK,1684,DEPOSIT,35
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,37
3/23/2017,25,ANDROID,SEK,524,DEPOSIT,12
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,29
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,4
4/4/2017,0,WINDOWS_PHONE,EUR,2555,DEPOSIT,24
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,27
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,33
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,46
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,35
3/23/2017,4,IPHONE,EUR,1913,DEPOSIT,23
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,3
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,14
3/23/2017,13,ANDROID,SEK,524,DEPOSIT,27
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,46
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,21
3/23/2017,4,IPHONE,EUR,1913,DEPOSIT,18
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,49
3/23/2017,75,,SEK,1684,WITHDRAWAL,26
3/23/2017,75,,SEK,1684,DEPOSIT,44
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,1
3/23/2017,4,IPHONE,EUR,1913,DEPOSIT,16
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,32
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,11
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,48
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,7
3/23/2017,3,IPHONE,EUR,1913,DEPOSIT,35
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,13
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,3
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,5
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,33
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,41
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,27
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,45
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,36
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,9
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,29
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,44
3/23/2017,75,,SEK,1684,WITHDRAWAL,26
3/23/2017,75,,SEK,1684,DEPOSIT,9
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,49
3/23/2017,4,IPHONE,EUR,1913,DEPOSIT,28
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,26
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,2
4/4/2017,2,DESKTOP,EUR,1463,WITHDRAWAL,24
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,49
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,45
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,2
3/23/2017,75,,SEK,1684,WITHDRAWAL,33
3/23/2017,10,,SEK,1684,DEPOSIT,26
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,16
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,19
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,31
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,5
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,21
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,43
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,13
3/23/2017,12,IPHONE,EUR,1913,DEPOSIT,12
4/4/2017,12,WINDOWS_PHONE,EUR,2555,WITHDRAWAL,24
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,21
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,41
3/23/2017,75,,SEK,1684,WITHDRAWAL,46
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,13
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,28
3/23/2017,35,,SEK,1684,DEPOSIT,17
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,2
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,31
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,42
3/23/2017,16,IPHONE,EUR,1913,DEPOSIT,14
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,42
3/23/2017,10,,SEK,2378,WITHDRAWAL,1
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,46
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,23
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,35
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,40
4/4/2017,12,WINDOWS_PHONE,EUR,2555,WITHDRAWAL,24
3/23/2017,75,,SEK,1684,DEPOSIT,34
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,10
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,41
3/23/2017,250,,SEK,2378,DEPOSIT,38
3/23/2017,4,ANDROID,SEK,524,WITHDRAWAL,9
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,13
3/23/2017,1,IPHONE,EUR,1913,WITHDRAWAL,27
3/23/2017,0,IPHONE,EUR,1913,DEPOSIT,39
3/23/2017,75,,SEK,1684,WITHDRAWAL,25
3/23/2017,35,,SEK,1684,DEPOSIT,2
4/4/2017,0,DESKTOP,EUR,1463,DEPOSIT,24
3/23/2017,0,ANDROID,SEK,524,DEPOSIT,27
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,2
3/24/2017,8,IPHONE,EUR,1913,DEPOSIT,25
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,23
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,17
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,2
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,32
3/24/2017,5,ANDROID,SEK,524,DEPOSIT,41
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,28
3/24/2017,75,,SEK,1684,WITHDRAWAL,22
3/24/2017,6,,SEK,1684,DEPOSIT,13
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,18
3/24/2017,15,IPHONE,EUR,1913,DEPOSIT,30
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,44
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,50
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,26
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,31
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,21
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,23
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,7
3/24/2017,1,ANDROID,SEK,524,DEPOSIT,2
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,48
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,22
3/24/2017,5,ANDROID,SEK,524,DEPOSIT,39
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,25
3/24/2017,75,,SEK,1684,WITHDRAWAL,35
3/24/2017,15,,SEK,1684,DEPOSIT,34
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,15
3/24/2017,13,ANDROID,SEK,524,DEPOSIT,46
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,49
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,4
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,19
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,26
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,8
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,11
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,46
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,18
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,37
3/24/2017,10,,SEK,2378,WITHDRAWAL,18
4/4/2017,12,WINDOWS_PHONE,EUR,2555,WITHDRAWAL,24
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,20
4/4/2017,5,,SEK,399,DEPOSIT,24
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,31
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,41
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,33
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,33
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,25
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,7
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,39
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,36
3/24/2017,10,,SEK,2378,WITHDRAWAL,11
3/24/2017,125,,SEK,2378,DEPOSIT,47
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,1
4/4/2017,4,,SEK,377,WITHDRAWAL,24
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,37
3/24/2017,44,IPHONE,EUR,1913,DEPOSIT,39
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,21
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,7
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,1
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,29
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,23
3/24/2017,10,,SEK,2378,WITHDRAWAL,4
3/24/2017,35,,SEK,2378,DEPOSIT,30
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,35
3/24/2017,525,ANDROID,SEK,524,DEPOSIT,1
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,31
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,32
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,5
4/4/2017,5,DESKTOP,EUR,1463,WITHDRAWAL,24
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,45
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,12
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,35
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,14
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,25
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,10
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,13
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,45
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,14
3/24/2017,10,,SEK,2378,WITHDRAWAL,26
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,41
3/24/2017,8,IPHONE,EUR,1913,DEPOSIT,6
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,34
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,33
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,37
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,18
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,49
3/24/2017,10,,SEK,2378,DEPOSIT,27
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,26
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,22
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,4
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,48
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,43
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,13
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,43
3/24/2017,8,ANDROID,SEK,524,DEPOSIT,38
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,39
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,30
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,33
3/24/2017,4,ANDROID,SEK,524,WITHDRAWAL,25
3/24/2017,0,ANDROID,SEK,524,DEPOSIT,7
3/24/2017,1,IPHONE,EUR,1913,WITHDRAWAL,13
3/24/2017,0,IPHONE,EUR,1913,DEPOSIT,40
